IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
1.244.202.141,25492,TRUE,JP:NRT126,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,83,8.67
124.111.204.31,24742,TRUE,JP:NRT127,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,69,8.67
1.235.167.206,25518,TRUE,JP:NRT128,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,76,8.66
1.231.146.114,21360,TRUE,JP:NRT129,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,86,8.66
180.64.0.163,27648,TRUE,JP:NRT130,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,79,8.66
58.232.49.2,16198,TRUE,JP:NRT131,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,74,8.65
221.143.121.193,29120,TRUE,JP:NRT132,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,116,8.65
211.179.49.130,10136,TRUE,JP:NRT133,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,77,8.64
118.217.254.146,23985,TRUE,JP:NRT134,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,98,8.64
211.179.70.112,11544,TRUE,JP:NRT135,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,83,8.64
1.243.39.139,31941,TRUE,JP:NRT136,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,137,8.64
211.207.129.20,14797,TRUE,JP:NRT137,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,80,8.64
124.111.196.216,25205,TRUE,JP:NRT138,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,74,8.63
218.48.148.10,38163,TRUE,JP:NRT139,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,86,8.63
175.115.43.33,31834,TRUE,JP:NRT140,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,73,8.63
114.201.84.248,19937,TRUE,JP:NRT141,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,71,8.63
222.251.222.151,26471,TRUE,JP:NRT142,JP,Asia Pacific,Tokyo,23563,SK Broadband Co Ltd,133,8.63
27.119.235.222,18558,TRUE,JP:NRT143,JP,Asia Pacific,Tokyo,17864,SK Broadband Co Ltd,70,8.62
1.236.248.109,23713,TRUE,JP:NRT144,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,92,8.62
1.243.39.139,22654,TRUE,JP:NRT145,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,100,8.62
180.71.161.49,33079,TRUE,JP:NRT146,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,87,8.62
118.220.141.210,18832,TRUE,JP:NRT147,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,79,8.62
1.243.39.139,11780,TRUE,JP:NRT148,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,86,8.61
27.119.235.138,39108,TRUE,JP:NRT149,JP,Asia Pacific,Tokyo,17864,SK Broadband Co Ltd,80,8.61
118.219.166.120,31650,TRUE,JP:NRT150,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,90,8.61
1.243.39.139,29143,TRUE,JP:NRT151,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,71,8.61
1.243.39.139,17411,TRUE,JP:NRT152,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,81,8.59
124.111.204.31,19006,TRUE,JP:NRT153,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,72,8.59
211.117.102.238,14502,TRUE,JP:NRT154,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,75,8.59
211.177.110.182,12703,TRUE,JP:NRT155,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,100,8.57
58.231.161.155,15624,TRUE,JP:NRT156,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,108,8.57
58.124.11.106,18006,TRUE,JP:NRT157,JP,Asia Pacific,Tokyo,16509,AMAZON-02,74,8.57
211.186.127.143,24229,TRUE,JP:NRT158,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,77,8.56
58.232.49.2,38521,TRUE,JP:NRT159,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,83,8.56
211.243.170.98,19380,TRUE,JP:NRT160,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,88,8.56
1.243.39.139,25769,TRUE,JP:NRT161,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,119,8.56
1.231.146.114,17771,TRUE,JP:NRT162,JP,Asia Pacific,Tokyo,16509,AMAZON-02,81,8.56
1.243.39.139,14443,TRUE,JP:NRT163,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,133,8.55
61.99.197.200,10433,TRUE,JP:NRT164,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,96,8.55
61.98.58.5,30100,TRUE,JP:NRT165,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,80,8.55
39.113.7.144,27533,TRUE,JP:NRT166,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,95,8.55
1.243.39.139,33849,TRUE,JP:NRT167,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,83,8.55
211.179.163.56,32039,TRUE,JP:NRT168,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,89,8.55
124.111.208.233,31804,TRUE,JP:NRT169,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,80,8.54
219.241.66.229,31293,TRUE,JP:NRT170,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,80,8.54
1.251.112.185,14663,TRUE,JP:NRT171,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,82,8.54
1.253.134.202,12307,TRUE,JP:NRT172,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,94,8.54
1.236.186.119,13261,TRUE,JP:NRT173,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,88,8.54
58.232.150.54,12367,TRUE,JP:NRT174,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,78,8.54
58.124.11.106,10770,TRUE,JP:NRT175,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,91,8.54
1.231.146.114,33911,TRUE,JP:NRT176,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,103,8.53
39.120.102.137,10114,TRUE,JP:NRT177,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,80,8.53
218.238.105.140,25682,TRUE,JP:NRT178,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,85,8.52
211.212.43.153,29711,TRUE,JP:NRT179,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,72,8.52
1.244.202.141,33867,TRUE,JP:NRT180,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,80,8.52
1.235.252.81,22922,TRUE,JP:NRT181,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,86,8.52
27.119.235.144,10438,TRUE,JP:NRT182,JP,Asia Pacific,Tokyo,17864,SK Broadband Co Ltd,71,8.51
39.119.121.132,11390,TRUE,JP:NRT183,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,82,8.51
58.232.49.2,28658,TRUE,JP:NRT184,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,92,8.51
39.115.0.100,14039,TRUE,JP:NRT185,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,93,8.5
1.243.39.139,39316,TRUE,JP:NRT186,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,84,8.5
1.237.229.226,17767,TRUE,JP:NRT187,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,81,8.49
39.121.97.223,32191,TRUE,JP:NRT188,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,86,8.49
110.12.93.33,13364,TRUE,JP:NRT189,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,81,8.49
182.222.172.24,10443,TRUE,JP:NRT190,JP,Asia Pacific,Tokyo,17858,LG POWERCOMM,115,8.49
121.125.215.217,22076,TRUE,JP:NRT191,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,91,8.49
39.120.132.235,10333,TRUE,JP:NRT192,JP,Asia Pacific,Tokyo,16509,AMAZON-02,77,8.49
39.120.102.137,38716,TRUE,JP:NRT193,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,79,8.48
1.251.60.253,19274,TRUE,JP:NRT194,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,99,8.48
175.119.93.150,25323,TRUE,JP:NRT195,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,92,8.48
124.111.204.31,10628,TRUE,JP:NRT196,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,73,8.48
61.105.110.65,15744,TRUE,JP:NRT197,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,75,8.48
