IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
121.143.32.68,13001,TRUE,US:LAX468,US,North America,Los Angeles,4766,Korea Telecom,284,1.65
112.163.48.91,15555,TRUE,US:LAX469,US,North America,Los Angeles,4766,Korea Telecom,292,1.65
222.102.118.9,23023,TRUE,US:LAX470,US,North America,Los Angeles,4766,Korea Telecom,300,1.64
175.214.188.128,18181,TRUE,US:LAX471,US,North America,Los Angeles,4766,Korea Telecom,281,1.64
23.166.24.77,60002,TRUE,US:LAX472,US,North America,Los Angeles,23470,RELIABLESITE,164,1.64
14.47.122.220,10397,TRUE,US:LAX473,US,North America,Los Angeles,4766,Korea Telecom,295,1.64
118.44.96.97,12431,TRUE,US:LAX474,US,North America,Los Angeles,4766,Korea Telecom,305,1.64
118.46.222.183,21305,TRUE,US:LAX475,US,North America,Los Angeles,4766,Korea Telecom,280,1.63
211.217.26.23,14400,TRUE,US:LAX476,US,North America,Los Angeles,4766,Korea Telecom,288,1.63
175.207.196.61,10081,TRUE,US:LAX477,US,North America,Los Angeles,4766,Korea Telecom,298,1.63
222.99.156.159,12562,TRUE,US:LAX478,US,North America,Los Angeles,4766,Korea Telecom,301,1.63
211.248.194.239,18012,TRUE,US:LAX479,US,North America,Los Angeles,4766,Korea Telecom,299,1.62
38.76.145.175,443,TRUE,US:LAX480,US,North America,Los Angeles,174,COGENT-174,202,1.62
108.61.219.125,443,TRUE,US:LAX481,US,North America,Los Angeles,20473,AS-CHOOPA,169,1.62
183.109.149.136,10051,TRUE,US:LAX482,US,North America,Los Angeles,4766,Korea Telecom,299,1.62
175.199.120.239,10058,TRUE,US:LAX483,US,North America,Los Angeles,4766,Korea Telecom,280,1.62
222.102.118.9,21443,TRUE,US:LAX484,US,North America,Los Angeles,4766,Korea Telecom,293,1.61
118.35.208.37,30111,TRUE,US:LAX485,US,North America,Los Angeles,4766,Korea Telecom,286,1.61
61.84.33.241,16085,TRUE,US:LAX486,US,North America,Los Angeles,4766,Korea Telecom,297,1.6
61.84.33.241,30025,TRUE,US:LAX487,US,North America,Los Angeles,4766,Korea Telecom,291,1.6
38.76.145.189,443,TRUE,US:LAX488,US,North America,Los Angeles,174,COGENT-174,194,1.6
209.141.48.128,443,TRUE,US:LAX489,US,North America,Los Angeles,53667,PONYNET,178,1.6
142.171.199.108,443,TRUE,US:LAX490,US,North America,Los Angeles,35916,MULTA-ASN1,155,1.6
121.171.101.90,15555,TRUE,US:LAX491,US,North America,Los Angeles,4766,Korea Telecom,284,1.6
183.99.225.243,10013,TRUE,US:LAX492,US,North America,Los Angeles,4766,Korea Telecom,282,1.6
112.169.165.135,10283,TRUE,US:LAX493,US,North America,Los Angeles,4766,Korea Telecom,288,1.59
119.199.91.182,10102,TRUE,US:LAX494,US,North America,Los Angeles,4766,Korea Telecom,280,1.59
220.70.254.71,18080,TRUE,US:LAX495,US,North America,Los Angeles,4766,Korea Telecom,296,1.58
125.136.82.210,22380,TRUE,US:LAX496,US,North America,Los Angeles,4766,Korea Telecom,289,1.58
